obs_index,rhat
719,1.1508527741493995
720,1.3317872275379525
721,1.19507487298332
722,1.9853051921782459
723,1.330837486674301
724,1.3102302028661588
725,1.4376619433524922
726,1.5046386687694309
727,1.1100889717332156
728,1.098554240186225
729,1.182827886641654
730,1.1007654577054953
731,1.1469327735666175
732,1.1355148624762403
733,1.917446775156183
734,1.721366770804148
735,1.2441598073178455
736,1.0502922268622445
737,1.2147349896298771
738,1.1570709620517636
739,1.1692544919291845
740,1.2640731463405603
741,1.3626557017760015
742,1.3052043348055824
743,1.3000028384375382
744,1.1187123419372098
745,1.220982199068342
746,1.3475069697326267
747,1.1373510860643006
748,1.1184448675094245
749,1.3267591373089538
750,1.325241435122197
751,1.1072120988664373
752,1.5094580849228572
753,1.2164669370288923
754,1.2237232765281154
755,1.2261170622442912
756,1.1187123419372098
757,1.7145665923896203
758,1.154379390342931
759,1.130043724528767
760,1.3040405583954877
761,1.1495680458091104
762,1.4172594303245567
763,1.6233170733612456
764,1.1109307016723708
765,1.2800266487320209
766,1.1184448675094245
767,1.2097086034116442
768,1.1017102954236613
769,1.2511577267194163
770,1.2413868714667295
771,1.1527726530117994
772,1.0992030398265498
773,1.0986545994130268
774,1.1879465629893846
775,1.9346353888515055
776,1.20039992388154
777,1.3082917254928752
778,1.1303958868568729
779,1.1962924476334205
780,1.3996852447650743
781,1.3207030294840276
782,1.2726674234732755
783,1.1161541108580109
784,1.1202013248812974
785,1.2241132152206895
786,1.29382622707039
787,1.686758499077898
788,1.2484390852706198
789,1.7324627237308532
790,1.3544659939025467
791,1.286652378584557
792,1.0556400323955464
793,1.182298101652987
794,1.0830764524898784
795,1.4313592057867277
796,1.5506216911553568
797,1.5436218859707118
798,1.135032814953831
799,1.618097402830196
800,1.2459066931959089
801,1.1501748269137126
802,1.1219410901024196
803,1.0732916646064903
804,1.2748126237089221
805,1.4631256336503444
806,1.4208201353670495
807,1.2823519885198122
808,1.1560166149010451
809,1.102430039773219
810,1.2212278323293324
811,1.2700898966266234
812,1.195099394698255
813,1.2298934301042201
814,1.1090068197938088
815,1.1665052782243592
816,1.282530811932174
817,1.1168263082220449
818,1.2640731463405603
819,1.2048060478247535
820,1.227631652339732
821,1.5572834121722412
822,1.3432536536352957
823,1.5039796491039046
824,1.350399027010757
825,1.2864021900648066
826,1.4900780169206822
827,1.292047670535012
828,1.3120879022191296
829,1.1495680458091104
830,1.2646083496093323
831,1.2234974476950136
832,1.1609016107165302
833,1.3719362509528448
834,1.3406004896534665
835,1.3626557017760015
836,1.1913491302507542
837,1.3722428252603158
838,1.2367866403821481
839,1.1156721106874716
840,1.0807294285129605
841,1.1659445710246412
842,1.3927283354448923
843,1.319466545298805
844,1.3565617780753556
845,1.119044816830234
846,1.1007654577054953
847,1.22966371755757
848,1.1680520188698595
849,1.1221706423883806
850,1.3927283354448923
851,1.1534357916372582
852,1.0789169932953204
853,1.1715881040652865
854,1.3111636397044972
855,1.6233170733612456
856,1.1297969964140449
857,1.2249350671675414
858,1.2238682690674445
859,1.3452263336582664
860,1.0852958172117864
861,1.6626436573689962
862,1.2790593567587265
863,1.154379390342931
864,1.2619013823746985
865,1.2625003669927324
866,1.367779663520213
867,1.3654690254742712
868,1.1874684378474627
869,1.1021231134534626
870,1.2205633209462965
871,1.240096095882263
872,1.3566336142490634
873,1.159530126888552
874,1.153831144828233
875,1.17083330715092
876,1.1840591420420878
877,1.050123590017761
878,1.4911921143362779
879,1.3083134963167107
880,1.5860727675452369
881,1.2563322272743531
882,1.2546745563050048
883,1.3524620769198707
884,1.2145255677369315
885,1.2147349896298771
886,1.170023669925003
887,1.330837486674301
888,1.2322948911244829
889,1.4754230198488374
890,1.4085978340425314
891,1.4473091437080514
892,1.1187123419372098
893,1.3528098527342922
894,1.1583978603506062
895,1.130413507030792
896,1.2203113789649398
897,1.3581184856497108
898,1.2963448824442063
899,1.2255202816195176
900,1.1301468559883812
901,1.1469327735666175
902,1.312280072882433
903,1.274918199630308
904,1.4637589373931603
905,1.2974100699832494
906,1.1583978603506062
907,1.1463818586769172
908,1.274918199630308
909,1.1727732556428228
910,1.3826773064245588
911,1.5179567417617255
912,1.220180719370915
913,1.4427687632727475
914,1.0732916646064903
915,1.0591342029293445
916,1.4085978340425314
917,1.1770254067775663
918,1.2034062252160702
919,1.7369789292692137
920,1.2957868974194267
921,1.3265894474727942
922,1.1934327005099163
923,1.1514117332199256
924,1.3389472424694557
925,1.262370979605549
926,1.1221706423883806
927,1.1964618686418924
928,1.5206335189079179
929,1.2700898966266234
930,1.1639037683491318
931,1.0502922268622445
932,1.0698402149206765
933,1.3119942058124308
934,1.0786572544986275
935,1.1627516598344059
936,1.4860549795887172
937,1.2557264342116874
938,1.3196005041098684
939,1.2896678970281654
940,1.1449860860254297
941,1.2313613811307171
942,1.3882156331716853
943,1.081010424605513
944,1.2721720643738599
945,1.2896678970281654
946,1.2826607573496236
947,1.2896678970281654
948,1.29319185576619
949,1.1970784913737362
950,1.1514117332199256
951,1.259056297183899
952,1.1301468559883812
953,1.303924313144703
954,1.359065053621201
955,1.0556400323955464
956,1.3693795728030707
957,1.1769087976457362
958,1.025938814429576
959,1.3243575884957186
960,1.0391740298786711
961,1.1141704498924816
962,1.3201645977192804
963,1.2034062252160702
964,1.56912512895845
965,1.3111636397044972
966,1.4427687632727475
967,1.4461194252356449
968,1.3982744744756321
969,1.3463173774353885
970,1.084416913673557
971,1.509838181374858
972,1.3198413463769691
973,1.1717929443185429
974,1.356384932014639
975,1.1814991404781177
976,1.1554093186462577
977,1.3555795116842444
978,1.4020835120147688
